Time,Displacement,Force
15.519,1.2883,0.4298
15.52,1.2884,0.4298
15.521,1.2885,0.4298
15.522,1.2886,0.4299
15.523,1.2887,0.4299
15.524,1.2887,0.4299
15.525,1.2888,0.4299
15.526,1.2889,0.43
15.527,1.289,0.43
15.528,1.2891,0.43
15.529,1.2892,0.43
15.53,1.2892,0.4301
15.531,1.2893,0.4301
15.532,1.2894,0.4301
15.533,1.2895,0.4301
15.534,1.2895,0.4302
15.535,1.2896,0.4302
15.536,1.2897,0.4302
15.537,1.2898,0.4302
15.538,1.2899,0.4302
15.539,1.2899,0.4303
15.54,1.29,0.4303
15.541,1.2901,0.4303
15.542,1.2902,0.4303
15.543,1.2902,0.4303
15.544,1.2903,0.4304
15.545,1.2904,0.4304
15.546,1.2904,0.4304
15.547,1.2905,0.4304
15.548,1.2906,0.4304
15.549,1.2907,0.4305
15.55,1.2907,0.4305
15.551,1.2908,0.4305
15.552,1.2909,0.4305
15.553,1.291,0.4305
15.554,1.291,0.4306
15.555,1.2911,0.4306
15.556,1.2912,0.4306
15.557,1.2913,0.4306
15.558,1.2913,0.4306
15.559,1.2914,0.4307
15.56,1.2915,0.4307
15.561,1.2916,0.4307
15.562,1.2916,0.4307
15.563,1.2917,0.4307
15.564,1.2918,0.4308
15.565,1.2919,0.4308
15.566,1.292,0.4308
15.567,1.292,0.4308
15.568,1.2921,0.4309
15.569,1.2922,0.4309
15.57,1.2923,0.4309
15.571,1.2924,0.4309
15.572,1.2924,0.431
15.573,1.2925,0.431
15.574,1.2926,0.431
15.575,1.2927,0.4311
15.576,1.2928,0.4311
15.577,1.2929,0.4311
15.578,1.293,0.4311
15.579,1.2931,0.4312
15.58,1.2931,0.4312
15.581,1.2932,0.4312
15.582,1.2933,0.4313
15.583,1.2934,0.4313
15.584,1.2935,0.4314
15.585,1.2936,0.4314
15.586,1.2937,0.4314
15.587,1.2938,0.4315
15.588,1.2939,0.4315
15.589,1.294,0.4315
15.59,1.2941,0.4316
15.591,1.2941,0.4316
15.592,1.2942,0.4316
15.593,1.2943,0.4317
15.594,1.2944,0.4317
15.595,1.2945,0.4317
15.596,1.2946,0.4318
15.597,1.2947,0.4318
15.598,1.2948,0.4318
15.599,1.2949,0.4319
15.6,1.295,0.4319
15.601,1.2951,0.4319
15.602,1.2952,0.432
15.603,1.2953,0.432
15.604,1.2953,0.432
15.605,1.2954,0.432
15.606,1.2955,0.4321
15.607,1.2956,0.4321
15.608,1.2957,0.4321
15.609,1.2958,0.4322
15.61,1.2959,0.4322
15.611,1.296,0.4322
15.612,1.2961,0.4323
15.613,1.2962,0.4323
15.614,1.2962,0.4323
15.615,1.2963,0.4324
15.616,1.2964,0.4324
15.617,1.2965,0.4324
15.618,1.2966,0.4324
15.619,1.2967,0.4325
15.62,1.2968,0.4325
15.621,1.2968,0.4325
15.622,1.2969,0.4326
15.623,1.297,0.4326
15.624,1.2971,0.4326
15.625,1.2972,0.4327
15.626,1.2973,0.4327
15.627,1.2973,0.4327
15.628,1.2974,0.4328
15.629,1.2975,0.4328
15.63,1.2976,0.4328
15.631,1.2977,0.4328
15.632,1.2978,0.4329
15.633,1.2978,0.4329
15.634,1.2979,0.4329
15.635,1.298,0.433
15.636,1.2981,0.433
15.637,1.2982,0.433
15.638,1.2983,0.4331
15.639,1.2983,0.4331
15.64,1.2984,0.4331
15.641,1.2985,0.4331
15.642,1.2986,0.4332
15.643,1.2987,0.4332
15.644,1.2988,0.4332
15.645,1.2989,0.4333
15.646,1.2989,0.4333
15.647,1.299,0.4333
15.648,1.2991,0.4334
15.649,1.2992,0.4334
15.65,1.2993,0.4334
15.651,1.2994,0.4334
15.652,1.2994,0.4335
15.653,1.2995,0.4335
15.654,1.2996,0.4335
15.655,1.2997,0.4335
15.656,1.2998,0.4336
15.657,1.2999,0.4336
15.658,1.2999,0.4336
15.659,1.3,0.4336
15.66,1.3001,0.4336
15.661,1.3002,0.4337
15.662,1.3003,0.4337
15.663,1.3004,0.4337
15.664,1.3004,0.4337
15.665,1.3005,0.4338
15.666,1.3006,0.4338
15.667,1.3007,0.4338
15.668,1.3008,0.4338
15.669,1.3008,0.4339
15.67,1.3009,0.4339
15.671,1.301,0.4339
15.672,1.3011,0.4339
15.673,1.3012,0.434
15.674,1.3012,0.434
15.675,1.3013,0.434
15.676,1.3014,0.434
15.677,1.3015,0.4341
15.678,1.3015,0.4341
15.679,1.3016,0.4341
15.68,1.3017,0.4341
15.681,1.3018,0.4342
15.682,1.3018,0.4342
15.683,1.3019,0.4342
15.684,1.302,0.4342
15.685,1.3021,0.4343
15.686,1.3022,0.4343
15.687,1.3022,0.4343
15.688,1.3023,0.4343
15.689,1.3024,0.4344
15.69,1.3025,0.4344
15.691,1.3025,0.4344
15.692,1.3026,0.4344
15.693,1.3027,0.4345
15.694,1.3028,0.4345
15.695,1.3028,0.4345
15.696,1.3029,0.4345
15.697,1.303,0.4346
15.698,1.3031,0.4346
15.699,1.3032,0.4346
15.7,1.3032,0.4347
15.701,1.3033,0.4347
15.702,1.3034,0.4347
15.703,1.3035,0.4348
15.704,1.3036,0.4348
15.705,1.3037,0.4348
15.706,1.3037,0.4348
15.707,1.3038,0.4349
15.708,1.3039,0.4349
15.709,1.304,0.4349
15.71,1.3041,0.435
15.711,1.3042,0.435
15.712,1.3043,0.435
15.713,1.3043,0.435
15.714,1.3044,0.4351
15.715,1.3045,0.4351
15.716,1.3046,0.4351
15.717,1.3047,0.4351
15.718,1.3048,0.4352
15.719,1.3049,0.4352
15.72,1.305,0.4352
15.721,1.3051,0.4352
15.722,1.3051,0.4353
15.723,1.3052,0.4353
15.724,1.3053,0.4353
15.725,1.3054,0.4353
15.726,1.3055,0.4354
15.727,1.3056,0.4354
15.728,1.3057,0.4354
15.729,1.3058,0.4355
15.73,1.3059,0.4355
15.731,1.306,0.4355
15.732,1.306,0.4355
15.733,1.3061,0.4356
15.734,1.3062,0.4356
15.735,1.3063,0.4356
15.736,1.3064,0.4357
15.737,1.3065,0.4357
15.738,1.3066,0.4357
15.739,1.3067,0.4357
15.74,1.3068,0.4358
15.741,1.3068,0.4358
15.742,1.3069,0.4358
15.743,1.307,0.4359
15.744,1.3071,0.4359
15.745,1.3072,0.4359
15.746,1.3073,0.436
15.747,1.3074,0.436
15.748,1.3074,0.436
15.749,1.3075,0.4361
15.75,1.3076,0.4361
15.751,1.3077,0.4361
15.752,1.3078,0.4361
15.753,1.3079,0.4362
15.754,1.3079,0.4362
15.755,1.308,0.4362
15.756,1.3081,0.4363
15.757,1.3082,0.4363
15.758,1.3083,0.4363
15.759,1.3083,0.4364
15.76,1.3084,0.4364
15.761,1.3085,0.4364
15.762,1.3086,0.4365
15.763,1.3087,0.4365
15.764,1.3088,0.4365
15.765,1.3088,0.4366
15.766,1.3089,0.4366
15.767,1.309,0.4366
15.768,1.3091,0.4366
15.769,1.3092,0.4367
15.77,1.3093,0.4367
15.771,1.3093,0.4367
15.772,1.3094,0.4368
15.773,1.3095,0.4368
15.774,1.3096,0.4368
15.775,1.3097,0.4369
15.776,1.3098,0.4369
15.777,1.3098,0.4369
15.778,1.3099,0.437
15.779,1.31,0.437
15.78,1.3101,0.437
15.781,1.3102,0.437
15.782,1.3103,0.4371
15.783,1.3104,0.4371
15.784,1.3104,0.4371
15.785,1.3105,0.4372
15.786,1.3106,0.4372
15.787,1.3107,0.4372
15.788,1.3108,0.4373
15.789,1.3109,0.4373
15.79,1.311,0.4373
15.791,1.3111,0.4373
15.792,1.3111,0.4374
15.793,1.3112,0.4374
15.794,1.3113,0.4374
15.795,1.3114,0.4375
15.796,1.3115,0.4375
15.797,1.3116,0.4375
15.798,1.3117,0.4375
15.799,1.3117,0.4375
15.8,1.3118,0.4376
15.801,1.3119,0.4376
15.802,1.312,0.4376
15.803,1.3121,0.4376
15.804,1.3122,0.4377
15.805,1.3122,0.4377
15.806,1.3123,0.4377
15.807,1.3124,0.4377
15.808,1.3125,0.4378
15.809,1.3126,0.4378
15.81,1.3126,0.4378
15.811,1.3127,0.4379
15.812,1.3128,0.4379
15.813,1.3129,0.4379
15.814,1.3129,0.4379
15.815,1.313,0.438
15.816,1.3131,0.438
15.817,1.3132,0.438
15.818,1.3132,0.4381
15.819,1.3133,0.4381
15.82,1.3134,0.4381
15.821,1.3135,0.4381
15.822,1.3135,0.4382
15.823,1.3136,0.4382
15.824,1.3137,0.4382
15.825,1.3138,0.4382
15.826,1.3138,0.4383
15.827,1.3139,0.4383
15.828,1.314,0.4383
15.829,1.3141,0.4383
15.83,1.3141,0.4384
15.831,1.3142,0.4384
15.832,1.3143,0.4384
15.833,1.3143,0.4384
15.834,1.3144,0.4385
15.835,1.3145,0.4385
15.836,1.3146,0.4385
15.837,1.3147,0.4385
15.838,1.3147,0.4386
15.839,1.3148,0.4386
15.84,1.3149,0.4386
15.841,1.315,0.4386
15.842,1.315,0.4387
15.843,1.3151,0.4387
15.844,1.3152,0.4387
15.845,1.3153,0.4387
15.846,1.3154,0.4388
15.847,1.3155,0.4388
15.848,1.3155,0.4388
15.849,1.3156,0.4388
15.85,1.3157,0.4389
15.851,1.3158,0.4389
15.852,1.3159,0.4389
15.853,1.316,0.439
15.854,1.3161,0.439
15.855,1.3161,0.439
15.856,1.3162,0.4391
15.857,1.3163,0.4391
15.858,1.3164,0.4391
15.859,1.3165,0.4392
15.86,1.3166,0.4392
15.861,1.3167,0.4392
15.862,1.3168,0.4392
15.863,1.3169,0.4393
15.864,1.317,0.4393
15.865,1.3171,0.4393
15.866,1.3171,0.4394
15.867,1.3172,0.4394
15.868,1.3173,0.4394
15.869,1.3174,0.4394
15.87,1.3175,0.4395
15.871,1.3176,0.4395
15.872,1.3177,0.4395
15.873,1.3178,0.4396
15.874,1.3179,0.4396
15.875,1.318,0.4396
15.876,1.3181,0.4397
15.877,1.3182,0.4397
15.878,1.3183,0.4397
15.879,1.3184,0.4397
15.88,1.3184,0.4398
15.881,1.3185,0.4398
15.882,1.3186,0.4398
15.883,1.3187,0.4399
15.884,1.3188,0.4399
15.885,1.3189,0.4399
15.886,1.319,0.4399
15.887,1.3191,0.44
15.888,1.3192,0.44
15.889,1.3192,0.44
15.89,1.3193,0.44
15.891,1.3194,0.4401
15.892,1.3195,0.4401
15.893,1.3196,0.4401
15.894,1.3197,0.4402
15.895,1.3198,0.4402
15.896,1.3198,0.4402
15.897,1.3199,0.4403
15.898,1.32,0.4403
15.899,1.3201,0.4403
15.9,1.3202,0.4403
15.901,1.3203,0.4404
15.902,1.3204,0.4404
15.903,1.3204,0.4404
15.904,1.3205,0.4405
15.905,1.3206,0.4405
15.906,1.3207,0.4405
15.907,1.3208,0.4406
15.908,1.3209,0.4406
15.909,1.3209,0.4406
15.91,1.321,0.4407
15.911,1.3211,0.4407
15.912,1.3212,0.4407
15.913,1.3213,0.4407
15.914,1.3214,0.4408
15.915,1.3214,0.4408
15.916,1.3215,0.4408
15.917,1.3216,0.4409
15.918,1.3217,0.4409
15.919,1.3218,0.4409
15.92,1.3219,0.4409
15.921,1.3219,0.441
15.922,1.322,0.441
15.923,1.3221,0.441
15.924,1.3222,0.441
15.925,1.3223,0.4411
15.926,1.3224,0.4411
15.927,1.3224,0.4411
15.928,1.3225,0.4411
15.929,1.3226,0.4412
15.93,1.3227,0.4412
15.931,1.3228,0.4412
15.932,1.3229,0.4413
15.933,1.323,0.4413
15.934,1.323,0.4413
15.935,1.3231,0.4413
15.936,1.3232,0.4414
15.937,1.3233,0.4414
15.938,1.3234,0.4414
15.939,1.3234,0.4414
15.94,1.3235,0.4415
15.941,1.3236,0.4415
15.942,1.3237,0.4415
15.943,1.3238,0.4415
15.944,1.3239,0.4415
15.945,1.3239,0.4416
15.946,1.324,0.4416
15.947,1.3241,0.4416
15.948,1.3242,0.4416
15.949,1.3242,0.4417
15.95,1.3243,0.4417
15.951,1.3244,0.4417
15.952,1.3245,0.4418
15.953,1.3246,0.4418
15.954,1.3246,0.4418
15.955,1.3247,0.4418
15.956,1.3248,0.4419
15.957,1.3249,0.4419
15.958,1.3249,0.4419
15.959,1.325,0.4419
15.96,1.3251,0.442
15.961,1.3252,0.442
15.962,1.3252,0.442
15.963,1.3253,0.442
15.964,1.3254,0.4421
15.965,1.3255,0.4421
15.966,1.3255,0.4421
15.967,1.3256,0.4421
15.968,1.3257,0.4421
15.969,1.3258,0.4422
15.97,1.3258,0.4422
15.971,1.3259,0.4422
15.972,1.326,0.4422
15.973,1.3261,0.4423
15.974,1.3262,0.4423
15.975,1.3262,0.4423
15.976,1.3263,0.4423
15.977,1.3264,0.4424
15.978,1.3265,0.4424
15.979,1.3266,0.4424
15.98,1.3266,0.4424
15.981,1.3267,0.4425
15.982,1.3268,0.4425
15.983,1.3269,0.4425
15.984,1.327,0.4425
15.985,1.3271,0.4426
15.986,1.3271,0.4426
15.987,1.3272,0.4426
15.988,1.3273,0.4427
15.989,1.3274,0.4427
15.99,1.3275,0.4427
15.991,1.3276,0.4427
15.992,1.3277,0.4428
15.993,1.3278,0.4428
15.994,1.3278,0.4428
15.995,1.3279,0.4429
15.996,1.328,0.4429
15.997,1.3281,0.4429
15.998,1.3282,0.443
15.999,1.3283,0.443
16,1.3284,0.443
16.001,1.3285,0.443
16.002,1.3286,0.4431
16.003,1.3286,0.4431
16.004,1.3287,0.4431
16.005,1.3288,0.4432
16.006,1.3289,0.4432
16.007,1.329,0.4432
16.008,1.3291,0.4433
16.009,1.3292,0.4433
16.01,1.3293,0.4433
16.011,1.3294,0.4434
16.012,1.3295,0.4434
16.013,1.3295,0.4434
16.014,1.3296,0.4435
16.015,1.3297,0.4435
16.016,1.3298,0.4435
16.017,1.3299,0.4436
16.018,1.33,0.4436
16.019,1.3301,0.4436
16.02,1.3301,0.4436
16.021,1.3302,0.4437
16.022,1.3303,0.4437
16.023,1.3304,0.4437
16.024,1.3305,0.4437
16.025,1.3306,0.4438
16.026,1.3306,0.4438
16.027,1.3307,0.4438
16.028,1.3308,0.4439
16.029,1.3309,0.4439
16.03,1.331,0.4439
16.031,1.3311,0.4439
16.032,1.3311,0.444
16.033,1.3312,0.444
16.034,1.3313,0.444
16.035,1.3314,0.444
16.036,1.3315,0.4441
16.037,1.3315,0.4441
16.038,1.3316,0.4441
16.039,1.3317,0.4441
16.04,1.3318,0.4442
16.041,1.3319,0.4442
16.042,1.3319,0.4442
16.043,1.332,0.4443
16.044,1.3321,0.4443
16.045,1.3322,0.4443
16.046,1.3323,0.4444
16.047,1.3324,0.4444
16.048,1.3324,0.4444
16.049,1.3325,0.4444
16.05,1.3326,0.4445
16.051,1.3327,0.4445
16.052,1.3328,0.4445
16.053,1.3328,0.4446
16.054,1.3329,0.4446
16.055,1.333,0.4446
16.056,1.3331,0.4446
16.057,1.3332,0.4447
16.058,1.3333,0.4447
16.059,1.3334,0.4447
16.06,1.3334,0.4447
16.061,1.3335,0.4448
16.062,1.3336,0.4448
16.063,1.3337,0.4448
16.064,1.3338,0.4449
16.065,1.3339,0.4449
16.066,1.334,0.4449
16.067,1.334,0.4449
16.068,1.3341,0.445
16.069,1.3342,0.445
16.07,1.3343,0.445
16.071,1.3344,0.445
16.072,1.3345,0.445
16.073,1.3345,0.4451
16.074,1.3346,0.4451
16.075,1.3347,0.4451
16.076,1.3348,0.4451
16.077,1.3349,0.4452
16.078,1.335,0.4452
16.079,1.335,0.4452
16.08,1.3351,0.4452
16.081,1.3352,0.4452
16.082,1.3353,0.4453
16.083,1.3354,0.4453
16.084,1.3354,0.4453
16.085,1.3355,0.4454
16.086,1.3356,0.4454
16.087,1.3357,0.4454
16.088,1.3358,0.4454
16.089,1.3358,0.4455
16.09,1.3359,0.4455
16.091,1.336,0.4455
16.092,1.3361,0.4455
16.093,1.3361,0.4456
16.094,1.3362,0.4456
16.095,1.3363,0.4456
16.096,1.3364,0.4456
16.097,1.3364,0.4457
16.098,1.3365,0.4457
16.099,1.3366,0.4457
16.1,1.3367,0.4457
16.101,1.3367,0.4457
16.102,1.3368,0.4457
16.103,1.3369,0.4458
16.104,1.337,0.4458
16.105,1.337,0.4458
16.106,1.3371,0.4458
16.107,1.3372,0.4458
16.108,1.3373,0.4459
16.109,1.3373,0.4459
16.11,1.3374,0.4459
16.111,1.3375,0.4459
16.112,1.3376,0.446
16.113,1.3376,0.446
16.114,1.3377,0.446
16.115,1.3378,0.446
16.116,1.3379,0.4461
16.117,1.338,0.4461
16.118,1.338,0.4461
16.119,1.3381,0.4462
16.12,1.3382,0.4462
16.121,1.3383,0.4462
16.122,1.3384,0.4462
16.123,1.3384,0.4463
16.124,1.3385,0.4463
16.125,1.3386,0.4463
16.126,1.3387,0.4464
16.127,1.3388,0.4464
16.128,1.3389,0.4464
16.129,1.339,0.4465
16.13,1.339,0.4465
16.131,1.3391,0.4465
16.132,1.3392,0.4466
16.133,1.3393,0.4466
16.134,1.3394,0.4466
16.135,1.3395,0.4467
16.136,1.3396,0.4467
16.137,1.3397,0.4467
16.138,1.3397,0.4468
16.139,1.3398,0.4468
16.14,1.3399,0.4468
16.141,1.34,0.4469
16.142,1.3401,0.4469
16.143,1.3402,0.4469
16.144,1.3403,0.4469
16.145,1.3404,0.447
16.146,1.3405,0.447
16.147,1.3406,0.447
16.148,1.3406,0.4471
16.149,1.3407,0.4471
16.15,1.3408,0.4471
16.151,1.3409,0.4471
16.152,1.341,0.4472
16.153,1.3411,0.4472
16.154,1.3412,0.4472
16.155,1.3413,0.4473
16.156,1.3413,0.4473
16.157,1.3414,0.4473
16.158,1.3415,0.4473
16.159,1.3416,0.4474
16.16,1.3417,0.4474
16.161,1.3418,0.4474
16.162,1.3419,0.4474
16.163,1.3419,0.4475
16.164,1.342,0.4475
16.165,1.3421,0.4475
16.166,1.3422,0.4475
16.167,1.3423,0.4476
16.168,1.3423,0.4476
16.169,1.3424,0.4476
16.17,1.3425,0.4476
16.171,1.3426,0.4476
16.172,1.3427,0.4477
16.173,1.3427,0.4477
16.174,1.3428,0.4477
16.175,1.3429,0.4477
16.176,1.343,0.4478
16.177,1.3431,0.4478
16.178,1.3432,0.4478
16.179,1.3432,0.4478
16.18,1.3433,0.4479
16.181,1.3434,0.4479
16.182,1.3435,0.4479
16.183,1.3435,0.448
16.184,1.3436,0.448
16.185,1.3437,0.448
16.186,1.3438,0.448
16.187,1.3439,0.4481
16.188,1.344,0.4481
16.189,1.344,0.4481
16.19,1.3441,0.4481
16.191,1.3442,0.4481
16.192,1.3443,0.4482
16.193,1.3444,0.4482
16.194,1.3444,0.4482
16.195,1.3445,0.4482
16.196,1.3446,0.4483
16.197,1.3447,0.4483
16.198,1.3448,0.4483
16.199,1.3449,0.4483
16.2,1.3449,0.4484
16.201,1.345,0.4484
16.202,1.3451,0.4484
16.203,1.3452,0.4484
16.204,1.3453,0.4485
16.205,1.3454,0.4485
16.206,1.3454,0.4485
16.207,1.3455,0.4486
16.208,1.3456,0.4486
16.209,1.3457,0.4486
16.21,1.3458,0.4486
16.211,1.3459,0.4487
16.212,1.346,0.4487
16.213,1.346,0.4487
16.214,1.3461,0.4487
16.215,1.3462,0.4488
16.216,1.3463,0.4488
16.217,1.3464,0.4488
16.218,1.3465,0.4488
16.219,1.3465,0.4489
16.22,1.3466,0.4489
16.221,1.3467,0.4489
16.222,1.3468,0.4489
16.223,1.3469,0.449
16.224,1.347,0.449
16.225,1.347,0.449
16.226,1.3471,0.4491
16.227,1.3472,0.4491
16.228,1.3473,0.4491
16.229,1.3474,0.4491
16.23,1.3474,0.4492
16.231,1.3475,0.4492
16.232,1.3476,0.4492
16.233,1.3477,0.4492
16.234,1.3478,0.4493
16.235,1.3478,0.4493
16.236,1.3479,0.4493
16.237,1.348,0.4494
16.238,1.3481,0.4494
16.239,1.3482,0.4494
16.24,1.3482,0.4495
16.241,1.3483,0.4495
16.242,1.3484,0.4495
16.243,1.3485,0.4495
16.244,1.3486,0.4496
16.245,1.3486,0.4496
16.246,1.3487,0.4496
16.247,1.3488,0.4496
16.248,1.3489,0.4497
16.249,1.349,0.4497
16.25,1.349,0.4497
16.251,1.3491,0.4497
16.252,1.3492,0.4498
16.253,1.3493,0.4498
16.254,1.3494,0.4498
16.255,1.3495,0.4499
16.256,1.3495,0.4499
16.257,1.3496,0.4499
16.258,1.3497,0.4499
16.259,1.3498,0.45
16.26,1.3499,0.45
16.261,1.35,0.45
16.262,1.3501,0.4501
16.263,1.3501,0.4501
16.264,1.3502,0.4501
16.265,1.3503,0.4502
16.266,1.3504,0.4502
16.267,1.3505,0.4502
16.268,1.3506,0.4503
16.269,1.3507,0.4503
16.27,1.3508,0.4503
16.271,1.3508,0.4504
16.272,1.3509,0.4504
16.273,1.351,0.4504
16.274,1.3511,0.4505
16.275,1.3512,0.4505
16.276,1.3513,0.4505
16.277,1.3514,0.4506
16.278,1.3515,0.4506
16.279,1.3516,0.4506
16.28,1.3516,0.4507
16.281,1.3517,0.4507
16.282,1.3518,0.4507
16.283,1.3519,0.4508
16.284,1.352,0.4508
16.285,1.3521,0.4508
16.286,1.3522,0.4508
16.287,1.3523,0.4509
16.288,1.3523,0.4509
16.289,1.3524,0.4509
16.29,1.3525,0.451
16.291,1.3526,0.451
16.292,1.3527,0.451
16.293,1.3528,0.4511
16.294,1.3529,0.4511
16.295,1.3529,0.4511
16.296,1.353,0.4512
16.297,1.3531,0.4512
16.298,1.3532,0.4512
16.299,1.3533,0.4512
16.3,1.3534,0.4513
16.301,1.3534,0.4513
16.302,1.3535,0.4513
16.303,1.3536,0.4514
16.304,1.3537,0.4514
16.305,1.3538,0.4514
16.306,1.3538,0.4514
16.307,1.3539,0.4515
16.308,1.354,0.4515
16.309,1.3541,0.4515
16.31,1.3542,0.4515
16.311,1.3542,0.4516
16.312,1.3543,0.4516
16.313,1.3544,0.4516
16.314,1.3545,0.4516
16.315,1.3546,0.4517
16.316,1.3546,0.4517
16.317,1.3547,0.4517
16.318,1.3548,0.4517
16.319,1.3549,0.4518
16.32,1.355,0.4518
16.321,1.355,0.4518
16.322,1.3551,0.4518
16.323,1.3552,0.4519
16.324,1.3553,0.4519
16.325,1.3554,0.4519
16.326,1.3555,0.4519
16.327,1.3555,0.4519
16.328,1.3556,0.452
16.329,1.3557,0.452
16.33,1.3558,0.452
16.331,1.3559,0.452
16.332,1.356,0.4521
16.333,1.3561,0.4521
16.334,1.3561,0.4521
16.335,1.3562,0.4521
16.336,1.3563,0.4522
16.337,1.3564,0.4522
16.338,1.3565,0.4522
16.339,1.3566,0.4522
16.34,1.3567,0.4523
16.341,1.3567,0.4523
16.342,1.3568,0.4523
16.343,1.3569,0.4523
16.344,1.357,0.4524
16.345,1.3571,0.4524
16.346,1.3572,0.4524
16.347,1.3573,0.4524
16.348,1.3574,0.4525
16.349,1.3574,0.4525
16.35,1.3575,0.4525
16.351,1.3576,0.4526
16.352,1.3577,0.4526
16.353,1.3578,0.4526
16.354,1.3579,0.4526
16.355,1.358,0.4527
16.356,1.358,0.4527
16.357,1.3581,0.4527
16.358,1.3582,0.4527
16.359,1.3583,0.4528
16.36,1.3584,0.4528
16.361,1.3584,0.4528
16.362,1.3585,0.4529
16.363,1.3586,0.4529
16.364,1.3587,0.4529
16.365,1.3588,0.4529
16.366,1.3588,0.453
16.367,1.3589,0.453
16.368,1.359,0.453
16.369,1.3591,0.4531
16.37,1.3592,0.4531
16.371,1.3592,0.4531
16.372,1.3593,0.4531
16.373,1.3594,0.4532
16.374,1.3595,0.4532
16.375,1.3595,0.4532
16.376,1.3596,0.4532
16.377,1.3597,0.4532
16.378,1.3598,0.4533
16.379,1.3598,0.4533
16.38,1.3599,0.4533
16.381,1.36,0.4534
16.382,1.3601,0.4534
16.383,1.3602,0.4534
16.384,1.3602,0.4534
16.385,1.3603,0.4534
16.386,1.3604,0.4535
16.387,1.3605,0.4535
16.388,1.3605,0.4535
16.389,1.3606,0.4535
16.39,1.3607,0.4535
16.391,1.3608,0.4536
16.392,1.3609,0.4536
16.393,1.3609,0.4536
16.394,1.361,0.4536
16.395,1.3611,0.4537
16.396,1.3612,0.4537
16.397,1.3613,0.4537
16.398,1.3614,0.4537
16.399,1.3614,0.4538
16.4,1.3615,0.4538
16.401,1.3616,0.4538
16.402,1.3617,0.4538
16.403,1.3618,0.4539
16.404,1.3619,0.4539
16.405,1.362,0.4539
16.406,1.3621,0.454
16.407,1.3621,0.454
16.408,1.3622,0.454
16.409,1.3623,0.4541
16.41,1.3624,0.4541
16.411,1.3625,0.4541
16.412,1.3626,0.4542
16.413,1.3627,0.4542
16.414,1.3628,0.4542
16.415,1.3629,0.4543
16.416,1.363,0.4543
16.417,1.3631,0.4543
16.418,1.3632,0.4544
16.419,1.3632,0.4544
16.42,1.3633,0.4544
16.421,1.3634,0.4545
16.422,1.3635,0.4545
16.423,1.3636,0.4545
16.424,1.3637,0.4546
16.425,1.3638,0.4546
16.426,1.3639,0.4546
16.427,1.364,0.4547
16.428,1.3641,0.4547
16.429,1.3642,0.4547
16.43,1.3643,0.4548
16.431,1.3643,0.4548
16.432,1.3644,0.4548
16.433,1.3645,0.4549
16.434,1.3646,0.4549
16.435,1.3647,0.4549
16.436,1.3648,0.455
16.437,1.3649,0.455
16.438,1.365,0.455
16.439,1.365,0.455
16.44,1.3651,0.4551
16.441,1.3652,0.4551
16.442,1.3653,0.4551
16.443,1.3654,0.4552
16.444,1.3655,0.4552
16.445,1.3656,0.4552
16.446,1.3656,0.4553
16.447,1.3657,0.4553
16.448,1.3658,0.4553
16.449,1.3659,0.4553
16.45,1.366,0.4554
16.451,1.3661,0.4554
16.452,1.3661,0.4554
16.453,1.3662,0.4554
16.454,1.3663,0.4555
16.455,1.3664,0.4555
16.456,1.3665,0.4555
16.457,1.3666,0.4556
16.458,1.3666,0.4556
16.459,1.3667,0.4556
16.46,1.3668,0.4556
16.461,1.3669,0.4557
16.462,1.367,0.4557
16.463,1.367,0.4557
16.464,1.3671,0.4557
16.465,1.3672,0.4558
16.466,1.3673,0.4558
16.467,1.3674,0.4558
16.468,1.3675,0.4559
16.469,1.3675,0.4559
16.47,1.3676,0.4559
16.471,1.3677,0.4559
16.472,1.3678,0.456
16.473,1.3679,0.456
16.474,1.368,0.456
16.475,1.368,0.456
16.476,1.3681,0.4561
16.477,1.3682,0.4561
16.478,1.3683,0.4561
16.479,1.3684,0.4562
16.48,1.3685,0.4562
16.481,1.3686,0.4562
16.482,1.3686,0.4562
16.483,1.3687,0.4563
16.484,1.3688,0.4563
16.485,1.3689,0.4563
16.486,1.369,0.4563
16.487,1.3691,0.4564
16.488,1.3691,0.4564
16.489,1.3692,0.4564
16.49,1.3693,0.4565
16.491,1.3694,0.4565
16.492,1.3695,0.4565
16.493,1.3696,0.4565
16.494,1.3696,0.4566
16.495,1.3697,0.4566
16.496,1.3698,0.4566
16.497,1.3699,0.4566
16.498,1.37,0.4567
16.499,1.37,0.4567
16.5,1.3701,0.4567
16.501,1.3702,0.4567
16.502,1.3703,0.4568
16.503,1.3704,0.4568
16.504,1.3704,0.4568
16.505,1.3705,0.4568
16.506,1.3706,0.4569
16.507,1.3707,0.4569
16.508,1.3707,0.4569
16.509,1.3708,0.4569
16.51,1.3709,0.457
16.511,1.371,0.457
16.512,1.3711,0.457
16.513,1.3711,0.457
16.514,1.3712,0.4571
16.515,1.3713,0.4571
16.516,1.3714,0.4571
16.517,1.3714,0.4571
16.518,1.3715,0.4571
16.519,1.3716,0.4572
16.52,1.3717,0.4572
16.521,1.3718,0.4572
16.522,1.3718,0.4572
16.523,1.3719,0.4573
16.524,1.372,0.4573
16.525,1.3721,0.4573
16.526,1.3722,0.4573
16.527,1.3723,0.4574
16.528,1.3723,0.4574
16.529,1.3724,0.4574
16.53,1.3725,0.4574
16.531,1.3726,0.4575
16.532,1.3727,0.4575
