Time,Displacement,Force
43.175,3.5934,0.8253
43.176,3.5935,0.8253
43.177,3.5936,0.8254
43.178,3.5937,0.8254
43.179,3.5938,0.8254
43.18,3.5939,0.8254
43.181,3.594,0.8254
43.182,3.5941,0.8255
43.183,3.5941,0.8255
43.184,3.5942,0.8255
43.185,3.5943,0.8255
43.186,3.5944,0.8255
43.187,3.5945,0.8256
43.188,3.5946,0.8256
43.189,3.5947,0.8256
43.19,3.5947,0.8256
43.191,3.5948,0.8257
43.192,3.5949,0.8257
43.193,3.595,0.8257
43.194,3.5951,0.8257
43.195,3.5952,0.8257
43.196,3.5952,0.8258
43.197,3.5953,0.8258
43.198,3.5954,0.8258
43.199,3.5955,0.8258
43.2,3.5956,0.8258
43.201,3.5956,0.8259
43.202,3.5957,0.8259
43.203,3.5958,0.8259
43.204,3.5959,0.8259
43.205,3.596,0.8259
43.206,3.5961,0.8259
43.207,3.5961,0.826
43.208,3.5962,0.826
43.209,3.5963,0.826
43.21,3.5964,0.826
43.211,3.5965,0.826
43.212,3.5965,0.8261
43.213,3.5966,0.8261
43.214,3.5967,0.8261
43.215,3.5968,0.8261
43.216,3.5969,0.8261
43.217,3.5969,0.8262
43.218,3.597,0.8262
43.219,3.5971,0.8262
43.22,3.5972,0.8262
43.221,3.5973,0.8262
43.222,3.5973,0.8263
43.223,3.5974,0.8263
43.224,3.5975,0.8263
43.225,3.5976,0.8263
43.226,3.5977,0.8264
43.227,3.5977,0.8264
43.228,3.5978,0.8264
43.229,3.5979,0.8264
43.23,3.598,0.8265
43.231,3.5981,0.8265
43.232,3.5981,0.8265
43.233,3.5982,0.8265
43.234,3.5983,0.8265
43.235,3.5984,0.8266
43.236,3.5985,0.8266
43.237,3.5985,0.8266
43.238,3.5986,0.8266
43.239,3.5987,0.8266
43.24,3.5988,0.8267
43.241,3.5988,0.8267
43.242,3.5989,0.8267
43.243,3.599,0.8267
43.244,3.5991,0.8267
43.245,3.5991,0.8267
43.246,3.5992,0.8268
43.247,3.5993,0.8268
43.248,3.5994,0.8268
43.249,3.5994,0.8268
43.25,3.5995,0.8268
43.251,3.5996,0.8268
43.252,3.5997,0.8269
43.253,3.5997,0.8269
43.254,3.5998,0.8269
43.255,3.5999,0.8269
43.256,3.6,0.8269
43.257,3.6,0.8269
43.258,3.6001,0.8269
43.259,3.6002,0.827
43.26,3.6003,0.827
43.261,3.6003,0.827
43.262,3.6004,0.827
43.263,3.6005,0.827
43.264,3.6006,0.827
43.265,3.6007,0.8271
43.266,3.6007,0.8271
43.267,3.6008,0.8271
43.268,3.6009,0.8271
43.269,3.601,0.8271
43.27,3.6011,0.8271
43.271,3.6011,0.8272
43.272,3.6012,0.8272
43.273,3.6013,0.8272
43.274,3.6014,0.8272
43.275,3.6015,0.8272
43.276,3.6016,0.8273
43.277,3.6017,0.8273
43.278,3.6017,0.8273
43.279,3.6018,0.8273
43.28,3.6019,0.8274
43.281,3.602,0.8274
43.282,3.6021,0.8274
43.283,3.6022,0.8274
43.284,3.6023,0.8275
43.285,3.6024,0.8275
43.286,3.6025,0.8275
43.287,3.6025,0.8275
43.288,3.6026,0.8276
43.289,3.6027,0.8276
43.29,3.6028,0.8276
43.291,3.6029,0.8276
43.292,3.603,0.8277
43.293,3.6031,0.8277
43.294,3.6032,0.8277
43.295,3.6033,0.8277
43.296,3.6034,0.8277
43.297,3.6035,0.8278
43.298,3.6036,0.8278
43.299,3.6037,0.8278
43.3,3.6037,0.8278
43.301,3.6038,0.8278
43.302,3.6039,0.8279
43.303,3.604,0.8279
43.304,3.6041,0.8279
43.305,3.6042,0.8279
43.306,3.6043,0.8279
43.307,3.6044,0.828
43.308,3.6045,0.828
43.309,3.6046,0.828
43.31,3.6046,0.828
43.311,3.6047,0.828
43.312,3.6048,0.8281
43.313,3.6049,0.8281
43.314,3.605,0.8281
43.315,3.6051,0.8281
43.316,3.6052,0.8281
43.317,3.6052,0.8281
43.318,3.6053,0.8282
43.319,3.6054,0.8282
43.32,3.6055,0.8282
43.321,3.6056,0.8282
43.322,3.6057,0.8282
43.323,3.6057,0.8282
43.324,3.6058,0.8282
43.325,3.6059,0.8283
43.326,3.606,0.8283
43.327,3.6061,0.8283
43.328,3.6062,0.8283
43.329,3.6062,0.8283
43.33,3.6063,0.8283
43.331,3.6064,0.8283
43.332,3.6065,0.8284
43.333,3.6066,0.8284
43.334,3.6066,0.8284
43.335,3.6067,0.8284
43.336,3.6068,0.8284
43.337,3.6069,0.8284
43.338,3.607,0.8284
43.339,3.607,0.8285
43.34,3.6071,0.8285
43.341,3.6072,0.8285
43.342,3.6073,0.8285
43.343,3.6074,0.8285
43.344,3.6075,0.8285
43.345,3.6075,0.8286
43.346,3.6076,0.8286
43.347,3.6077,0.8286
43.348,3.6078,0.8286
43.349,3.6079,0.8287
43.35,3.6079,0.8287
43.351,3.608,0.8287
43.352,3.6081,0.8287
43.353,3.6082,0.8287
43.354,3.6083,0.8287
43.355,3.6084,0.8288
43.356,3.6084,0.8288
43.357,3.6085,0.8288
43.358,3.6086,0.8288
43.359,3.6087,0.8288
43.36,3.6088,0.8289
43.361,3.6089,0.8289
43.362,3.609,0.8289
43.363,3.609,0.8289
43.364,3.6091,0.8289
43.365,3.6092,0.829
43.366,3.6093,0.829
43.367,3.6094,0.829
43.368,3.6095,0.829
43.369,3.6095,0.8291
43.37,3.6096,0.8291
43.371,3.6097,0.8291
43.372,3.6098,0.8291
43.373,3.6099,0.8292
43.374,3.6099,0.8292
43.375,3.61,0.8292
43.376,3.6101,0.8292
43.377,3.6102,0.8292
43.378,3.6103,0.8293
43.379,3.6103,0.8293
43.38,3.6104,0.8293
43.381,3.6105,0.8293
43.382,3.6106,0.8293
43.383,3.6106,0.8294
43.384,3.6107,0.8294
43.385,3.6108,0.8294
43.386,3.6109,0.8294
43.387,3.6109,0.8294
43.388,3.611,0.8295
43.389,3.6111,0.8295
43.39,3.6112,0.8295
43.391,3.6112,0.8295
43.392,3.6113,0.8296
43.393,3.6114,0.8296
43.394,3.6115,0.8296
43.395,3.6115,0.8296
43.396,3.6116,0.8297
43.397,3.6117,0.8297
43.398,3.6118,0.8297
43.399,3.6118,0.8298
43.4,3.6119,0.8298
43.401,3.612,0.8298
43.402,3.6121,0.8298
43.403,3.6121,0.8298
43.404,3.6122,0.8299
43.405,3.6123,0.8299
43.406,3.6124,0.8299
43.407,3.6124,0.8299
43.408,3.6125,0.8299
43.409,3.6126,0.8299
43.41,3.6127,0.83
43.411,3.6128,0.83
43.412,3.6128,0.83
43.413,3.6129,0.83
43.414,3.613,0.83
43.415,3.6131,0.83
43.416,3.6132,0.83
43.417,3.6132,0.8301
43.418,3.6133,0.8301
43.419,3.6134,0.8301
43.42,3.6135,0.8301
43.421,3.6136,0.8301
43.422,3.6137,0.8301
43.423,3.6137,0.8301
43.424,3.6138,0.8302
43.425,3.6139,0.8302
43.426,3.614,0.8302
43.427,3.6141,0.8302
43.428,3.6142,0.8302
43.429,3.6143,0.8302
43.43,3.6144,0.8303
43.431,3.6145,0.8303
43.432,3.6145,0.8303
43.433,3.6146,0.8303
43.434,3.6147,0.8303
43.435,3.6148,0.8304
43.436,3.6149,0.8304
43.437,3.615,0.8304
43.438,3.6151,0.8304
43.439,3.6152,0.8305
43.44,3.6153,0.8305
43.441,3.6154,0.8305
43.442,3.6155,0.8305
43.443,3.6155,0.8305
43.444,3.6156,0.8306
43.445,3.6157,0.8306
43.446,3.6158,0.8306
43.447,3.6159,0.8306
43.448,3.616,0.8306
43.449,3.6161,0.8307
43.45,3.6162,0.8307
43.451,3.6163,0.8307
43.452,3.6164,0.8307
43.453,3.6164,0.8307
43.454,3.6165,0.8308
43.455,3.6166,0.8308
43.456,3.6167,0.8308
43.457,3.6168,0.8308
43.458,3.6169,0.8309
43.459,3.617,0.8309
43.46,3.617,0.8309
43.461,3.6171,0.8309
43.462,3.6172,0.8309
43.463,3.6173,0.831
43.464,3.6174,0.831
43.465,3.6175,0.831
43.466,3.6176,0.831
43.467,3.6176,0.831
43.468,3.6177,0.8311
43.469,3.6178,0.8311
43.47,3.6179,0.8311
43.471,3.618,0.8311
43.472,3.6181,0.8311
43.473,3.6181,0.8312
43.474,3.6182,0.8312
43.475,3.6183,0.8312
43.476,3.6184,0.8312
43.477,3.6185,0.8312
43.478,3.6186,0.8313
43.479,3.6186,0.8313
43.48,3.6187,0.8313
43.481,3.6188,0.8313
43.482,3.6189,0.8313
43.483,3.619,0.8314
43.484,3.6191,0.8314
43.485,3.6191,0.8314
43.486,3.6192,0.8314
43.487,3.6193,0.8315
43.488,3.6194,0.8315
43.489,3.6195,0.8315
43.49,3.6196,0.8315
43.491,3.6196,0.8316
43.492,3.6197,0.8316
43.493,3.6198,0.8316
43.494,3.6199,0.8316
43.495,3.62,0.8316
43.496,3.6201,0.8317
43.497,3.6201,0.8317
43.498,3.6202,0.8317
43.499,3.6203,0.8317
43.5,3.6204,0.8317
43.501,3.6205,0.8318
43.502,3.6206,0.8318
43.503,3.6207,0.8318
43.504,3.6207,0.8318
43.505,3.6208,0.8318
43.506,3.6209,0.8319
43.507,3.621,0.8319
43.508,3.6211,0.8319
43.509,3.6211,0.8319
43.51,3.6212,0.8319
43.511,3.6213,0.8319
43.512,3.6214,0.832
43.513,3.6215,0.832
43.514,3.6215,0.832
43.515,3.6216,0.832
43.516,3.6217,0.832
43.517,3.6218,0.832
43.518,3.6219,0.832
43.519,3.6219,0.8321
43.52,3.622,0.8321
43.521,3.6221,0.8321
43.522,3.6222,0.8321
43.523,3.6222,0.8321
43.524,3.6223,0.8321
43.525,3.6224,0.8321
43.526,3.6225,0.8321
43.527,3.6225,0.8321
43.528,3.6226,0.8321
43.529,3.6227,0.8321
43.53,3.6228,0.8322
43.531,3.6228,0.8322
43.532,3.6229,0.8322
43.533,3.623,0.8322
43.534,3.6231,0.8322
43.535,3.6231,0.8322
43.536,3.6232,0.8322
43.537,3.6233,0.8322
43.538,3.6234,0.8323
43.539,3.6234,0.8323
43.54,3.6235,0.8323
43.541,3.6236,0.8323
43.542,3.6237,0.8323
43.543,3.6237,0.8323
43.544,3.6238,0.8324
43.545,3.6239,0.8324
43.546,3.624,0.8324
43.547,3.6241,0.8324
43.548,3.6241,0.8324
43.549,3.6242,0.8324
43.55,3.6243,0.8325
43.551,3.6244,0.8325
43.552,3.6245,0.8325
43.553,3.6245,0.8325
43.554,3.6246,0.8326
43.555,3.6247,0.8326
43.556,3.6248,0.8326
43.557,3.6249,0.8326
43.558,3.625,0.8326
43.559,3.625,0.8327
43.56,3.6251,0.8327
43.561,3.6252,0.8327
43.562,3.6253,0.8327
43.563,3.6254,0.8328
43.564,3.6255,0.8328
43.565,3.6256,0.8328
43.566,3.6257,0.8328
43.567,3.6257,0.8329
43.568,3.6258,0.8329
43.569,3.6259,0.8329
43.57,3.626,0.8329
43.571,3.6261,0.8329
43.572,3.6262,0.833
43.573,3.6263,0.833
43.574,3.6264,0.833
43.575,3.6265,0.833
43.576,3.6266,0.833
43.577,3.6267,0.8331
43.578,3.6267,0.8331
43.579,3.6268,0.8331
43.58,3.6269,0.8331
43.581,3.627,0.8332
43.582,3.6271,0.8332
43.583,3.6272,0.8332
43.584,3.6273,0.8332
43.585,3.6274,0.8333
43.586,3.6275,0.8333
43.587,3.6275,0.8333
43.588,3.6276,0.8333
43.589,3.6277,0.8334
43.59,3.6278,0.8334
43.591,3.6279,0.8334
43.592,3.628,0.8334
43.593,3.6281,0.8335
43.594,3.6282,0.8335
43.595,3.6282,0.8335
43.596,3.6283,0.8335
43.597,3.6284,0.8335
43.598,3.6285,0.8336
43.599,3.6286,0.8336
43.6,3.6287,0.8336
43.601,3.6287,0.8336
43.602,3.6288,0.8337
43.603,3.6289,0.8337
43.604,3.629,0.8337
43.605,3.6291,0.8337
43.606,3.6292,0.8337
43.607,3.6292,0.8338
43.608,3.6293,0.8338
43.609,3.6294,0.8338
43.61,3.6295,0.8338
43.611,3.6296,0.8338
43.612,3.6297,0.8339
43.613,3.6297,0.8339
43.614,3.6298,0.8339
43.615,3.6299,0.8339
43.616,3.63,0.8339
43.617,3.6301,0.834
43.618,3.6302,0.834
43.619,3.6303,0.834
43.62,3.6303,0.834
43.621,3.6304,0.834
43.622,3.6305,0.8341
43.623,3.6306,0.8341
43.624,3.6307,0.8341
43.625,3.6308,0.8341
43.626,3.6308,0.8341
43.627,3.6309,0.8342
43.628,3.631,0.8342
43.629,3.6311,0.8342
43.63,3.6312,0.8342
43.631,3.6313,0.8342
43.632,3.6314,0.8342
43.633,3.6314,0.8343
43.634,3.6315,0.8343
43.635,3.6316,0.8343
43.636,3.6317,0.8343
43.637,3.6318,0.8343
43.638,3.6319,0.8343
43.639,3.632,0.8344
43.64,3.632,0.8344
43.641,3.6321,0.8344
43.642,3.6322,0.8344
43.643,3.6323,0.8344
43.644,3.6324,0.8344
43.645,3.6325,0.8345
43.646,3.6325,0.8345
43.647,3.6326,0.8345
43.648,3.6327,0.8345
43.649,3.6328,0.8346
43.65,3.6329,0.8346
43.651,3.633,0.8346
43.652,3.633,0.8346
43.653,3.6331,0.8346
43.654,3.6332,0.8347
43.655,3.6333,0.8347
43.656,3.6333,0.8347
43.657,3.6334,0.8347
43.658,3.6335,0.8347
43.659,3.6336,0.8347
43.66,3.6337,0.8348
43.661,3.6337,0.8348
43.662,3.6338,0.8348
43.663,3.6339,0.8348
43.664,3.634,0.8348
43.665,3.634,0.8348
43.666,3.6341,0.8348
43.667,3.6342,0.8349
43.668,3.6343,0.8349
43.669,3.6343,0.8349
43.67,3.6344,0.8349
43.671,3.6345,0.8349
43.672,3.6345,0.835
43.673,3.6346,0.835
43.674,3.6347,0.835
43.675,3.6348,0.835
43.676,3.6348,0.835
43.677,3.6349,0.835
43.678,3.635,0.8351
43.679,3.6351,0.8351
43.68,3.6351,0.8351
43.681,3.6352,0.8351
43.682,3.6353,0.8352
43.683,3.6354,0.8352
43.684,3.6354,0.8352
43.685,3.6355,0.8352
43.686,3.6356,0.8353
43.687,3.6357,0.8353
43.688,3.6358,0.8353
43.689,3.6358,0.8353
43.69,3.6359,0.8353
43.691,3.636,0.8354
43.692,3.6361,0.8354
43.693,3.6362,0.8354
43.694,3.6363,0.8354
43.695,3.6363,0.8355
43.696,3.6364,0.8355
43.697,3.6365,0.8355
43.698,3.6366,0.8356
43.699,3.6367,0.8356
43.7,3.6368,0.8356
43.701,3.6369,0.8356
43.702,3.6369,0.8356
43.703,3.637,0.8357
43.704,3.6371,0.8357
43.705,3.6372,0.8357
43.706,3.6373,0.8357
43.707,3.6374,0.8358
43.708,3.6375,0.8358
43.709,3.6376,0.8358
43.71,3.6377,0.8358
43.711,3.6378,0.8358
43.712,3.6379,0.8359
43.713,3.638,0.8359
43.714,3.638,0.8359
43.715,3.6381,0.8359
43.716,3.6382,0.8359
43.717,3.6383,0.8359
43.718,3.6384,0.836
43.719,3.6385,0.836
43.72,3.6386,0.836
43.721,3.6387,0.836
43.722,3.6388,0.8361
43.723,3.6389,0.8361
43.724,3.639,0.8361
43.725,3.6391,0.8361
43.726,3.6392,0.8361
43.727,3.6392,0.8362
43.728,3.6393,0.8362
43.729,3.6394,0.8362
43.73,3.6395,0.8362
43.731,3.6396,0.8363
43.732,3.6397,0.8363
43.733,3.6398,0.8363
43.734,3.6399,0.8363
43.735,3.64,0.8363
43.736,3.64,0.8364
43.737,3.6401,0.8364
43.738,3.6402,0.8364
43.739,3.6403,0.8364
43.74,3.6404,0.8364
43.741,3.6405,0.8364
43.742,3.6406,0.8365
43.743,3.6406,0.8365
43.744,3.6407,0.8365
43.745,3.6408,0.8365
43.746,3.6409,0.8365
43.747,3.641,0.8366
43.748,3.6411,0.8366
43.749,3.6411,0.8366
43.75,3.6412,0.8366
43.751,3.6413,0.8366
43.752,3.6414,0.8366
43.753,3.6415,0.8367
43.754,3.6416,0.8367
43.755,3.6416,0.8367
43.756,3.6417,0.8367
43.757,3.6418,0.8367
43.758,3.6419,0.8367
43.759,3.642,0.8368
43.76,3.6421,0.8368
43.761,3.6421,0.8368
43.762,3.6422,0.8368
43.763,3.6423,0.8368
43.764,3.6424,0.8368
43.765,3.6425,0.8369
43.766,3.6426,0.8369
43.767,3.6426,0.8369
43.768,3.6427,0.8369
43.769,3.6428,0.8369
43.77,3.6429,0.837
43.771,3.643,0.837
43.772,3.6431,0.837
43.773,3.6431,0.837
43.774,3.6432,0.8371
43.775,3.6433,0.8371
43.776,3.6434,0.8371
43.777,3.6435,0.8371
43.778,3.6436,0.8371
43.779,3.6436,0.8372
43.78,3.6437,0.8372
43.781,3.6438,0.8372
43.782,3.6439,0.8372
43.783,3.644,0.8373
43.784,3.6441,0.8373
43.785,3.6441,0.8373
43.786,3.6442,0.8373
43.787,3.6443,0.8373
43.788,3.6444,0.8374
43.789,3.6445,0.8374
43.79,3.6445,0.8374
43.791,3.6446,0.8374
43.792,3.6447,0.8374
43.793,3.6448,0.8375
43.794,3.6448,0.8375
43.795,3.6449,0.8375
43.796,3.645,0.8375
43.797,3.6451,0.8375
43.798,3.6452,0.8375
43.799,3.6452,0.8375
43.8,3.6453,0.8376
43.801,3.6454,0.8376
43.802,3.6455,0.8376
43.803,3.6455,0.8376
43.804,3.6456,0.8376
43.805,3.6457,0.8376
43.806,3.6458,0.8376
43.807,3.6458,0.8377
43.808,3.6459,0.8377
43.809,3.646,0.8377
43.81,3.6461,0.8377
43.811,3.6461,0.8377
43.812,3.6462,0.8377
43.813,3.6463,0.8378
43.814,3.6464,0.8378
43.815,3.6465,0.8378
43.816,3.6465,0.8378
43.817,3.6466,0.8378
43.818,3.6467,0.8378
43.819,3.6468,0.8379
43.82,3.6469,0.8379
43.821,3.6469,0.8379
43.822,3.647,0.8379
43.823,3.6471,0.8379
43.824,3.6472,0.838
43.825,3.6473,0.838
43.826,3.6473,0.838
43.827,3.6474,0.838
43.828,3.6475,0.838
43.829,3.6476,0.838
43.83,3.6477,0.8381
43.831,3.6478,0.8381
43.832,3.6479,0.8381
43.833,3.648,0.8381
43.834,3.648,0.8381
43.835,3.6481,0.8382
43.836,3.6482,0.8382
43.837,3.6483,0.8382
43.838,3.6484,0.8382
43.839,3.6485,0.8382
43.84,3.6486,0.8383
43.841,3.6487,0.8383
43.842,3.6488,0.8383
43.843,3.6489,0.8383
43.844,3.649,0.8383
43.845,3.649,0.8384
43.846,3.6491,0.8384
43.847,3.6492,0.8384
43.848,3.6493,0.8384
43.849,3.6494,0.8385
43.85,3.6495,0.8385
43.851,3.6496,0.8385
43.852,3.6497,0.8385
43.853,3.6498,0.8385
43.854,3.6499,0.8386
43.855,3.65,0.8386
43.856,3.6501,0.8386
43.857,3.6502,0.8386
43.858,3.6502,0.8386
43.859,3.6503,0.8387
43.86,3.6504,0.8387
43.861,3.6505,0.8387
43.862,3.6506,0.8387
43.863,3.6507,0.8387
43.864,3.6508,0.8388
43.865,3.6509,0.8388
43.866,3.651,0.8388
43.867,3.651,0.8388
43.868,3.6511,0.8388
43.869,3.6512,0.8389
43.87,3.6513,0.8389
43.871,3.6514,0.8389
43.872,3.6515,0.8389
43.873,3.6516,0.8389
43.874,3.6516,0.839
43.875,3.6517,0.839
43.876,3.6518,0.839
43.877,3.6519,0.839
43.878,3.652,0.8391
43.879,3.6521,0.8391
43.88,3.6521,0.8391
43.881,3.6522,0.8391
43.882,3.6523,0.8391
43.883,3.6524,0.8392
43.884,3.6525,0.8392
43.885,3.6526,0.8392
43.886,3.6526,0.8393
43.887,3.6527,0.8393
43.888,3.6528,0.8393
43.889,3.6529,0.8393
43.89,3.653,0.8394
43.891,3.6531,0.8394
43.892,3.6531,0.8394
43.893,3.6532,0.8394
43.894,3.6533,0.8395
43.895,3.6534,0.8395
43.896,3.6535,0.8395
43.897,3.6536,0.8395
43.898,3.6536,0.8396
43.899,3.6537,0.8396
43.9,3.6538,0.8396
43.901,3.6539,0.8396
43.902,3.654,0.8396
43.903,3.6541,0.8397
43.904,3.6542,0.8397
43.905,3.6542,0.8397
43.906,3.6543,0.8397
43.907,3.6544,0.8397
43.908,3.6545,0.8398
43.909,3.6546,0.8398
43.91,3.6547,0.8398
43.911,3.6548,0.8398
43.912,3.6548,0.8399
43.913,3.6549,0.8399
43.914,3.655,0.8399
43.915,3.6551,0.8399
43.916,3.6552,0.8399
43.917,3.6553,0.84
43.918,3.6554,0.84
43.919,3.6554,0.84
43.92,3.6555,0.84
43.921,3.6556,0.84
43.922,3.6557,0.84
43.923,3.6558,0.8401
43.924,3.6559,0.8401
43.925,3.6559,0.8401
43.926,3.656,0.8401
43.927,3.6561,0.8401
43.928,3.6562,0.8402
43.929,3.6563,0.8402
43.93,3.6563,0.8402
43.931,3.6564,0.8402
43.932,3.6565,0.8402
43.933,3.6566,0.8402
43.934,3.6566,0.8402
43.935,3.6567,0.8403
43.936,3.6568,0.8403
43.937,3.6569,0.8403
43.938,3.657,0.8403
43.939,3.657,0.8403
43.94,3.6571,0.8403
43.941,3.6572,0.8403
43.942,3.6572,0.8404
43.943,3.6573,0.8404
43.944,3.6574,0.8404
43.945,3.6575,0.8404
43.946,3.6575,0.8404
43.947,3.6576,0.8405
43.948,3.6577,0.8405
43.949,3.6578,0.8405
43.95,3.6578,0.8405
43.951,3.6579,0.8405
43.952,3.658,0.8406
43.953,3.6581,0.8406
43.954,3.6581,0.8406
43.955,3.6582,0.8406
43.956,3.6583,0.8406
43.957,3.6584,0.8407
43.958,3.6584,0.8407
43.959,3.6585,0.8407
43.96,3.6586,0.8407
43.961,3.6587,0.8407
43.962,3.6588,0.8408
43.963,3.6588,0.8408
43.964,3.6589,0.8408
43.965,3.659,0.8408
43.966,3.6591,0.8409
43.967,3.6592,0.8409
43.968,3.6593,0.8409
43.969,3.6593,0.8409
43.97,3.6594,0.8409
43.971,3.6595,0.841
43.972,3.6596,0.841
43.973,3.6597,0.841
43.974,3.6598,0.841
43.975,3.6599,0.841
43.976,3.6599,0.8411
43.977,3.66,0.8411
43.978,3.6601,0.8411
43.979,3.6602,0.8411
43.98,3.6603,0.8412
43.981,3.6604,0.8412
43.982,3.6605,0.8412
43.983,3.6606,0.8412
43.984,3.6607,0.8412
43.985,3.6608,0.8412
43.986,3.6609,0.8413
43.987,3.661,0.8413
43.988,3.661,0.8413
43.989,3.6611,0.8413
43.99,3.6612,0.8413
43.991,3.6613,0.8413
43.992,3.6614,0.8413
43.993,3.6615,0.8414
43.994,3.6616,0.8414
43.995,3.6617,0.8414
43.996,3.6618,0.8414
43.997,3.6619,0.8414
43.998,3.662,0.8414
43.999,3.6621,0.8415
44,3.6621,0.8415
44.001,3.6622,0.8415
44.002,3.6623,0.8415
44.003,3.6624,0.8415
44.004,3.6625,0.8415
44.005,3.6626,0.8416
44.006,3.6627,0.8416
44.007,3.6628,0.8416
44.008,3.6628,0.8416
44.009,3.6629,0.8416
44.01,3.663,0.8417
44.011,3.6631,0.8417
44.012,3.6632,0.8417
44.013,3.6633,0.8417
44.014,3.6633,0.8417
44.015,3.6634,0.8417
44.016,3.6635,0.8417
44.017,3.6636,0.8418
44.018,3.6637,0.8418
44.019,3.6638,0.8418
44.02,3.6638,0.8418
44.021,3.6639,0.8418
44.022,3.664,0.8419
44.023,3.6641,0.8419
44.024,3.6642,0.8419
44.025,3.6642,0.8419
44.026,3.6643,0.8419
44.027,3.6644,0.842
44.028,3.6645,0.842
44.029,3.6646,0.842
44.03,3.6646,0.842
44.031,3.6647,0.8421
44.032,3.6648,0.8421
44.033,3.6649,0.8421
44.034,3.665,0.8421
44.035,3.665,0.8422
44.036,3.6651,0.8422
44.037,3.6652,0.8422
44.038,3.6653,0.8422
44.039,3.6654,0.8423
44.04,3.6655,0.8423
44.041,3.6655,0.8423
44.042,3.6656,0.8423
44.043,3.6657,0.8424
44.044,3.6658,0.8424
44.045,3.6659,0.8424
44.046,3.6659,0.8424
44.047,3.666,0.8424
44.048,3.6661,0.8425
44.049,3.6662,0.8425
44.05,3.6663,0.8425
44.051,3.6664,0.8425
44.052,3.6664,0.8425
44.053,3.6665,0.8426
44.054,3.6666,0.8426
44.055,3.6667,0.8426
44.056,3.6668,0.8426
44.057,3.6669,0.8426
44.058,3.6669,0.8426
44.059,3.667,0.8427
44.06,3.6671,0.8427
44.061,3.6672,0.8427
44.062,3.6673,0.8427
44.063,3.6673,0.8427
44.064,3.6674,0.8428
44.065,3.6675,0.8428
44.066,3.6676,0.8428
44.067,3.6676,0.8428
44.068,3.6677,0.8428
44.069,3.6678,0.8428
44.07,3.6679,0.8429
44.071,3.668,0.8429
44.072,3.668,0.8429
44.073,3.6681,0.8429
44.074,3.6682,0.8429
44.075,3.6683,0.8429
44.076,3.6683,0.8429
44.077,3.6684,0.843
44.078,3.6685,0.843
44.079,3.6686,0.843
44.08,3.6686,0.843
44.081,3.6687,0.843
44.082,3.6688,0.843
44.083,3.6689,0.843
44.084,3.6689,0.8431
44.085,3.669,0.8431
44.086,3.6691,0.8431
44.087,3.6692,0.8431
44.088,3.6692,0.8431
44.089,3.6693,0.8431
44.09,3.6694,0.8431
44.091,3.6695,0.8431
44.092,3.6696,0.8431
44.093,3.6696,0.8432
44.094,3.6697,0.8432
44.095,3.6698,0.8432
44.096,3.6699,0.8432
44.097,3.6699,0.8432
44.098,3.67,0.8432
44.099,3.6701,0.8432
44.1,3.6702,0.8433
44.101,3.6703,0.8433
44.102,3.6703,0.8433
44.103,3.6704,0.8433
44.104,3.6705,0.8433
44.105,3.6706,0.8433
44.106,3.6707,0.8434
44.107,3.6708,0.8434
44.108,3.6708,0.8434
44.109,3.6709,0.8434
44.11,3.671,0.8434
44.111,3.6711,0.8435
44.112,3.6712,0.8435
44.113,3.6713,0.8435
44.114,3.6714,0.8435
44.115,3.6714,0.8436
44.116,3.6715,0.8436
44.117,3.6716,0.8436
44.118,3.6717,0.8436
44.119,3.6718,0.8437
44.12,3.6719,0.8437
44.121,3.672,0.8437
44.122,3.6721,0.8437
44.123,3.6722,0.8437
44.124,3.6722,0.8438
44.125,3.6723,0.8438
44.126,3.6724,0.8438
44.127,3.6725,0.8438
44.128,3.6726,0.8439
44.129,3.6727,0.8439
44.13,3.6728,0.8439
44.131,3.6729,0.8439
44.132,3.673,0.844
44.133,3.6731,0.844
44.134,3.6731,0.844
44.135,3.6732,0.844
44.136,3.6733,0.844
44.137,3.6734,0.8441
44.138,3.6735,0.8441
44.139,3.6736,0.8441
44.14,3.6737,0.8441
44.141,3.6738,0.8441
44.142,3.6738,0.8442
44.143,3.6739,0.8442
44.144,3.674,0.8442
44.145,3.6741,0.8442
44.146,3.6742,0.8442
44.147,3.6743,0.8443
44.148,3.6744,0.8443
44.149,3.6744,0.8443
44.15,3.6745,0.8443
44.151,3.6746,0.8443
44.152,3.6747,0.8443
44.153,3.6748,0.8444
44.154,3.6749,0.8444
44.155,3.6749,0.8444
44.156,3.675,0.8444
44.157,3.6751,0.8444
44.158,3.6752,0.8445
44.159,3.6753,0.8445
44.16,3.6754,0.8445
44.161,3.6754,0.8445
44.162,3.6755,0.8445
44.163,3.6756,0.8446
44.164,3.6757,0.8446
44.165,3.6758,0.8446
44.166,3.6759,0.8446
44.167,3.6759,0.8446
44.168,3.676,0.8447
44.169,3.6761,0.8447
44.17,3.6762,0.8447
44.171,3.6763,0.8447
44.172,3.6764,0.8447
44.173,3.6764,0.8448
44.174,3.6765,0.8448
44.175,3.6766,0.8448
44.176,3.6767,0.8448
44.177,3.6768,0.8448
44.178,3.6769,0.8449
44.179,3.677,0.8449
44.18,3.677,0.8449
44.181,3.6771,0.8449
44.182,3.6772,0.8449
44.183,3.6773,0.845
44.184,3.6774,0.845
44.185,3.6775,0.845
44.186,3.6776,0.845
44.187,3.6777,0.845
44.188,3.6777,0.8451
